,competênciamov,região,uf,município,seção,subclasse,saldomovimentação,cbo2002ocupação,categoria,graudeinstrução,idade,horascontratuais,raçacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentação,tipodedeficiência,indtrabintermitente,indtrabparcial,salário,tamestabjan,indicadoraprendiz,origemdainformação,competênciadec,indicadordeforadoprazo,unidadesaláriocódigo,valorsaláriofixo,Descrição
942872,202206,3,35,355030,J,6204000,-1,212405,101,4,23.0,40.0,2,3,0,1,40,0,0,0,2250.0,7,0,1,202206,0,5,2250.0,Analista de Desenvolvimento de Sistemas
942875,202206,3,35,355030,J,6204000,1,212405,101,5,32.0,40.0,1,1,0,1,97,0,0,0,5500.0,10,0,1,202206,0,5,5500.0,Analista de Desenvolvimento de Sistemas
942878,202206,3,35,355030,J,6204000,-1,212405,101,5,37.0,40.0,6,1,0,1,90,0,0,0,15612.66,7,0,1,202206,0,5,15612.66,Analista de Desenvolvimento de Sistemas
942881,202206,3,35,355030,J,6201501,-1,212405,101,5,32.0,40.0,1,1,0,1,40,0,0,0,8068.0,10,0,1,202206,0,5,8068.0,Analista de Desenvolvimento de Sistemas
942882,202206,3,35,355030,K,6422100,-1,212405,101,5,64.0,44.0,3,1,0,1,31,0,0,0,16855.96,10,0,1,202206,0,5,16855.96,Analista de Desenvolvimento de Sistemas
942883,202206,3,35,355030,K,6613400,-1,212405,101,6,28.0,44.0,1,1,0,1,40,0,0,9,16451.61,10,0,1,202206,0,5,16451.61,Analista de Desenvolvimento de Sistemas
942885,202206,3,35,355030,J,6311900,-1,212405,101,5,34.0,44.0,3,1,0,1,31,1,0,0,3017.46,9,0,1,202206,0,5,3017.46,Analista de Desenvolvimento de Sistemas
942886,202206,3,35,355030,J,6203100,-1,212405,101,8,34.0,44.0,1,1,0,1,31,0,0,9,7290.9,10,0,1,202206,0,5,7290.9,Analista de Desenvolvimento de Sistemas
942887,202206,3,35,355030,J,6204000,1,212405,101,5,32.0,40.0,3,3,0,1,97,0,0,0,4500.0,10,0,1,202206,0,5,4500.0,Analista de Desenvolvimento de Sistemas
942890,202206,3,35,355030,K,6462000,1,212405,101,4,25.0,44.0,2,3,0,1,97,0,0,0,7290.0,8,0,1,202206,0,5,7290.0,Analista de Desenvolvimento de Sistemas
942891,202206,3,35,355030,J,6201501,1,212405,101,5,40.0,40.0,6,1,0,1,97,0,0,0,8000.0,10,0,1,202206,0,5,8000.0,Analista de Desenvolvimento de Sistemas
942894,202206,3,35,355030,J,6204000,1,212405,101,8,49.0,40.0,1,3,0,1,97,0,0,0,16000.0,10,0,1,202206,0,5,16000.0,Analista de Desenvolvimento de Sistemas
942896,202206,3,35,355030,K,6630400,1,212405,101,5,38.0,44.0,1,1,0,1,97,0,0,9,19000.0,7,0,1,202206,0,5,19000.0,Analista de Desenvolvimento de Sistemas
942900,202206,3,35,355030,K,6422100,1,212405,101,5,30.0,44.0,1,3,0,1,97,0,0,0,10900.0,10,0,1,202206,0,5,10900.0,Analista de Desenvolvimento de Sistemas
942905,202206,3,35,355030,J,6203100,-1,212405,101,5,49.0,40.0,3,1,0,1,40,0,0,0,14124.55,8,0,1,202206,0,5,14124.55,Analista de Desenvolvimento de Sistemas
942906,202206,3,35,355030,J,6204000,-1,212405,101,4,34.0,40.0,1,3,0,1,40,0,0,0,4842.9,7,0,1,202206,0,5,4842.9,Analista de Desenvolvimento de Sistemas
942915,202206,3,35,355030,J,6209100,-1,212405,101,5,39.0,40.0,1,1,0,1,31,0,0,0,9774.18,9,0,1,202206,0,5,9774.18,Analista de Desenvolvimento de Sistemas
942916,202206,3,35,355030,M,7020400,1,212405,101,8,42.0,40.0,3,1,0,1,97,0,0,0,12000.0,10,0,1,202206,0,5,12000.0,Analista de Desenvolvimento de Sistemas
942921,202206,3,35,355030,M,7020400,1,212405,101,5,23.0,30.0,1,3,0,1,97,0,0,0,2800.0,10,0,1,202206,0,5,2800.0,Analista de Desenvolvimento de Sistemas
942924,202206,3,35,355030,J,6204000,-1,212405,101,5,36.0,40.0,1,3,0,1,40,0,0,0,2250.0,7,0,1,202206,0,5,2250.0,Analista de Desenvolvimento de Sistemas
942926,202206,3,35,355030,C,2029100,1,212405,101,8,23.0,44.0,6,3,0,1,97,0,0,0,7065.0,9,0,1,202206,0,5,7065.0,Analista de Desenvolvimento de Sistemas
942933,202206,3,35,355030,J,6021700,1,212405,101,5,27.0,44.0,1,3,0,1,97,0,0,0,10000.0,10,0,1,202206,0,5,10000.0,Analista de Desenvolvimento de Sistemas
942935,202206,3,35,355030,J,6204000,1,212405,101,5,31.0,40.0,1,1,0,1,97,0,0,0,6000.0,5,0,1,202206,0,5,6000.0,Analista de Desenvolvimento de Sistemas
942939,202206,3,35,355030,K,6422100,1,212405,101,5,30.0,30.0,1,1,0,1,97,0,0,0,2866.67,8,0,1,202206,0,5,2866.67,Analista de Desenvolvimento de Sistemas
942940,202206,3,35,355030,P,8531700,-1,212405,101,5,35.0,44.0,6,1,0,1,40,0,0,0,5500.0,9,0,1,202206,0,5,5500.0,Analista de Desenvolvimento de Sistemas
942942,202206,3,35,355030,J,6204000,1,212405,101,5,35.0,40.0,3,1,0,1,97,0,0,0,9773.11,6,0,1,202206,0,5,9773.11,Analista de Desenvolvimento de Sistemas
942948,202206,3,35,355030,J,6204000,-1,212405,101,3,35.0,44.0,6,1,0,1,40,0,0,9,13767.0,10,0,1,202206,0,5,13767.0,Analista de Desenvolvimento de Sistemas
942949,202206,3,35,355030,K,6612603,1,212405,101,4,27.0,30.0,1,1,0,1,97,0,0,0,3949.72,7,0,1,202206,0,5,3949.72,Analista de Desenvolvimento de Sistemas
942951,202206,3,35,355030,J,6204000,1,212405,101,5,38.0,44.0,1,1,0,1,97,0,0,0,11500.0,3,0,1,202206,0,5,11500.0,Analista de Desenvolvimento de Sistemas
942952,202206,3,35,355030,M,7311400,-1,212405,101,8,26.0,40.0,2,1,0,1,40,0,0,0,3831.0,7,0,1,202206,0,5,3831.0,Analista de Desenvolvimento de Sistemas
942955,202206,3,35,355030,J,6201501,-1,212405,101,5,26.0,40.0,1,1,0,1,40,0,0,0,5356.35,9,0,1,202206,0,5,5356.35,Analista de Desenvolvimento de Sistemas
942956,202206,3,35,355030,J,6204000,1,212405,101,5,41.0,40.0,1,3,0,1,97,0,0,0,13500.0,10,0,1,202206,0,5,13500.0,Analista de Desenvolvimento de Sistemas
942957,202206,3,35,355030,J,6201501,1,212405,101,4,25.0,40.0,1,1,0,1,97,0,0,0,7500.0,10,0,1,202206,0,5,7500.0,Analista de Desenvolvimento de Sistemas
942962,202206,3,35,355030,K,6629100,1,212405,101,4,23.0,44.0,2,1,0,1,97,3,0,9,8709.68,6,0,1,202206,0,5,8709.68,Analista de Desenvolvimento de Sistemas
942963,202206,3,35,355030,J,6201501,1,212405,101,5,41.0,40.0,1,1,0,1,97,0,0,0,9000.0,10,0,1,202206,0,5,9000.0,Analista de Desenvolvimento de Sistemas
942964,202206,3,35,355030,K,6512000,-1,212405,101,5,32.0,40.0,4,1,0,1,40,0,0,0,9037.0,10,0,1,202206,0,5,9037.0,Analista de Desenvolvimento de Sistemas
942965,202206,3,35,355030,J,6203100,1,212405,101,5,30.0,40.0,1,1,0,1,97,1,0,0,6589.0,10,0,1,202206,0,5,6589.0,Analista de Desenvolvimento de Sistemas
942966,202206,3,35,355030,J,6202300,1,212405,101,5,29.0,40.0,1,1,0,1,97,0,0,0,12000.0,10,0,1,202206,0,5,12000.0,Analista de Desenvolvimento de Sistemas
942967,202206,3,35,355030,M,6920601,-1,212405,101,5,40.0,44.0,1,1,0,1,40,0,0,0,4210.0,5,0,1,202206,0,5,4210.0,Analista de Desenvolvimento de Sistemas
942968,202206,3,35,355030,M,7490104,1,212405,101,3,28.0,44.0,3,1,0,1,97,0,0,0,2200.0,3,0,1,202206,0,5,2200.0,Analista de Desenvolvimento de Sistemas
942971,202206,3,35,355030,K,6436100,1,212405,101,5,44.0,40.0,1,1,0,1,97,0,0,0,9032.26,7,0,1,202206,0,5,9032.26,Analista de Desenvolvimento de Sistemas
942979,202206,3,35,355030,J,6203100,-1,212405,101,8,31.0,44.0,3,1,0,1,31,0,0,9,2500.0,4,0,1,202206,0,5,2500.0,Analista de Desenvolvimento de Sistemas
942980,202206,3,35,355030,G,4781400,-1,212405,101,5,28.0,44.0,2,3,0,1,40,0,0,9,10542.72,9,0,1,202206,0,5,10542.72,Analista de Desenvolvimento de Sistemas
942983,202206,3,35,355030,K,6613400,1,212405,101,4,24.0,44.0,1,3,0,1,97,0,0,0,6337.38,10,0,1,202206,0,5,6337.38,Analista de Desenvolvimento de Sistemas
942986,202206,3,35,355030,N,7911200,-1,212405,101,4,36.0,44.0,1,3,0,1,40,0,0,0,4160.2,5,0,1,202206,0,5,4160.2,Analista de Desenvolvimento de Sistemas
942990,202206,3,35,355030,J,6201501,-1,212405,101,5,44.0,40.0,3,1,0,1,31,0,0,0,20198.52,10,0,1,202206,0,5,20198.52,Analista de Desenvolvimento de Sistemas
942991,202206,3,35,355030,K,6630400,-1,212405,101,5,28.0,44.0,1,3,0,1,40,0,0,0,7588.0,3,0,1,202206,0,5,7588.0,Analista de Desenvolvimento de Sistemas
942993,202206,3,35,355030,J,6209100,-1,212405,101,3,26.0,40.0,1,3,0,1,40,0,0,0,6000.0,9,0,1,202206,0,5,6000.0,Analista de Desenvolvimento de Sistemas
942994,202206,3,35,355030,J,6203100,1,212405,101,4,24.0,40.0,6,3,0,1,97,0,0,0,3000.0,7,0,1,202206,0,5,3000.0,Analista de Desenvolvimento de Sistemas
942996,202206,3,35,355030,J,6201501,1,212405,101,3,25.0,40.0,2,1,0,1,97,0,0,0,7500.0,10,0,1,202206,0,5,7500.0,Analista de Desenvolvimento de Sistemas
943001,202206,3,35,355030,J,6203100,1,212405,101,5,46.0,40.0,1,1,0,1,97,0,0,0,13000.0,8,0,1,202206,0,5,13000.0,Analista de Desenvolvimento de Sistemas
943006,202206,3,35,355030,N,8211300,1,212405,101,8,40.0,44.0,1,1,0,1,97,0,0,0,12826.73,10,0,1,202206,0,5,12826.73,Analista de Desenvolvimento de Sistemas
943012,202206,3,35,355030,J,6202300,1,212405,101,4,22.0,44.0,1,1,0,1,97,0,0,9,3726.0,7,0,1,202206,0,5,3726.0,Analista de Desenvolvimento de Sistemas
943018,202206,3,35,355030,N,8211300,1,212405,101,4,21.0,44.0,4,1,0,1,97,0,0,0,4193.09,10,0,1,202206,0,5,4193.09,Analista de Desenvolvimento de Sistemas
943019,202206,3,35,355030,K,6619399,1,212405,101,5,30.0,40.0,1,1,0,1,97,0,0,0,16019.74,1,0,1,202206,0,5,16019.74,Analista de Desenvolvimento de Sistemas
943021,202206,3,35,355030,J,6319400,-1,212405,101,4,20.0,44.0,6,3,0,1,40,0,0,0,2622.19,5,0,1,202206,0,5,2622.19,Analista de Desenvolvimento de Sistemas
943025,202206,3,35,355030,S,9511800,1,212405,101,5,22.0,40.0,3,1,0,1,97,0,0,0,2034.0,2,0,1,202206,0,5,2034.0,Analista de Desenvolvimento de Sistemas
943030,202206,3,35,355030,N,8211300,1,212405,101,8,30.0,20.0,1,1,0,1,97,0,0,1,3066.67,10,0,1,202206,0,5,3066.67,Analista de Desenvolvimento de Sistemas
943032,202206,3,35,355030,J,6209100,-1,212405,101,4,28.0,40.0,1,1,0,1,31,0,0,0,2035.0,6,0,1,202206,0,5,2035.0,Analista de Desenvolvimento de Sistemas
943034,202206,3,35,355030,J,6203100,-1,212405,101,3,27.0,40.0,3,1,0,1,40,0,0,0,5067.36,7,0,1,202206,0,5,5067.36,Analista de Desenvolvimento de Sistemas
943036,202206,3,35,355030,M,7020400,1,212405,101,8,35.0,40.0,1,3,0,1,97,0,0,0,12236.0,10,0,1,202206,0,5,12236.0,Analista de Desenvolvimento de Sistemas
943037,202206,3,35,355030,K,6619399,1,212405,101,5,30.0,40.0,1,1,0,1,97,0,0,0,27000.0,10,0,1,202206,0,5,27000.0,Analista de Desenvolvimento de Sistemas
943040,202206,3,35,355030,N,7911200,1,212405,101,5,25.0,44.0,1,1,0,1,97,0,0,0,4160.2,5,0,1,202206,0,5,4160.2,Analista de Desenvolvimento de Sistemas
943042,202206,3,35,355030,K,6619302,-1,212405,101,8,28.0,40.0,6,1,0,1,40,0,0,0,12980.0,7,0,1,202206,0,5,12980.0,Analista de Desenvolvimento de Sistemas
943043,202206,3,35,355030,J,6209100,-1,212405,101,5,35.0,44.0,1,1,0,1,40,0,0,0,9698.85,10,0,1,202206,0,5,9698.85,Analista de Desenvolvimento de Sistemas
943045,202206,3,35,355030,F,4110700,1,212405,101,5,32.0,44.0,3,1,0,1,97,0,0,0,6000.0,6,0,1,202206,0,5,6000.0,Analista de Desenvolvimento de Sistemas
943051,202206,3,35,355030,J,6202300,1,212405,101,8,38.0,40.0,4,3,0,1,97,0,0,0,14000.0,10,0,1,202206,0,5,14000.0,Analista de Desenvolvimento de Sistemas
943054,202206,3,35,355030,J,6209100,-1,212405,101,2,31.0,40.0,1,3,0,1,40,0,0,0,2093.04,4,0,1,202206,0,5,2093.04,Analista de Desenvolvimento de Sistemas
943055,202206,3,35,355030,J,6202300,1,212405,101,8,38.0,44.0,3,1,0,1,97,0,0,0,11000.0,3,0,1,202206,0,5,11000.0,Analista de Desenvolvimento de Sistemas
943059,202206,3,35,355030,J,6209100,-1,212405,101,8,28.0,44.0,1,3,0,1,40,0,0,0,11826.64,10,0,1,202206,0,5,11826.64,Analista de Desenvolvimento de Sistemas
943062,202206,3,35,355030,J,6204000,-1,212405,101,5,40.0,40.0,1,1,0,1,43,0,0,0,16000.0,8,0,1,202206,0,5,16000.0,Analista de Desenvolvimento de Sistemas
943063,202206,3,35,355030,N,7740300,1,212405,101,3,21.0,40.0,6,3,0,1,97,0,0,0,2000.0,7,0,1,202206,0,5,2000.0,Analista de Desenvolvimento de Sistemas
943064,202206,3,35,355030,J,6209100,-1,212405,101,8,50.0,44.0,3,3,0,1,31,0,0,0,18340.71,10,0,1,202206,0,5,18340.71,Analista de Desenvolvimento de Sistemas
943069,202206,3,35,355030,K,6611803,1,212405,101,5,23.0,40.0,1,3,0,1,97,0,0,0,9000.0,10,0,1,202206,0,5,9000.0,Analista de Desenvolvimento de Sistemas
943071,202206,3,35,355030,J,6319400,1,212405,101,5,23.0,44.0,3,3,0,1,97,0,0,0,4500.0,7,0,1,202206,0,5,4500.0,Analista de Desenvolvimento de Sistemas
943074,202206,3,35,355030,N,7820500,1,212405,101,3,23.0,40.0,6,1,0,1,97,0,0,0,4123.81,10,0,1,202206,0,5,4123.81,Analista de Desenvolvimento de Sistemas
943078,202206,3,35,355030,M,7490104,1,212405,101,4,30.0,44.0,3,3,0,1,97,0,0,9,10146.83,10,0,1,202206,0,5,10146.83,Analista de Desenvolvimento de Sistemas
943083,202206,3,35,355030,J,6203100,-1,212405,101,5,35.0,40.0,6,1,0,1,40,0,0,0,10505.0,7,0,1,202206,0,5,10505.0,Analista de Desenvolvimento de Sistemas
943084,202206,3,35,355030,M,7490104,1,212405,101,5,34.0,44.0,1,1,0,1,97,0,0,9,9000.0,10,0,1,202206,0,5,9000.0,Analista de Desenvolvimento de Sistemas
943085,202206,3,35,355030,N,8211300,1,212405,101,4,23.0,36.0,4,1,0,1,97,0,0,0,3066.67,10,0,1,202206,0,5,3066.67,Analista de Desenvolvimento de Sistemas
943087,202206,3,35,355030,J,6204000,1,212405,101,8,43.0,40.0,1,1,0,1,97,0,0,0,6200.0,2,0,1,202206,0,5,6200.0,Analista de Desenvolvimento de Sistemas
943096,202206,3,35,355030,J,6201501,1,212405,101,5,25.0,40.0,6,1,0,1,97,0,0,0,6879.93,6,0,1,202206,0,5,6879.93,Analista de Desenvolvimento de Sistemas
943097,202206,3,35,355030,J,6201502,1,212405,101,4,20.0,40.0,3,1,0,1,97,0,0,0,3000.0,6,0,1,202206,0,5,3000.0,Analista de Desenvolvimento de Sistemas
943099,202206,3,35,355030,N,8020001,1,212405,101,3,26.0,44.0,1,1,0,1,97,0,0,0,9000.0,9,0,1,202206,0,5,9000.0,Analista de Desenvolvimento de Sistemas
943100,202206,3,35,355030,J,6201501,1,212405,101,5,22.0,40.0,3,3,0,1,97,0,0,0,5300.0,7,0,1,202206,0,5,5300.0,Analista de Desenvolvimento de Sistemas
943105,202206,3,35,355030,J,6201501,-1,212405,101,5,48.0,40.0,1,1,0,1,31,0,0,0,2648.17,8,0,1,202206,0,5,2648.17,Analista de Desenvolvimento de Sistemas
943111,202206,3,35,355030,J,6209100,1,212405,101,5,29.0,44.0,3,1,0,1,97,0,0,0,8877.59,10,0,1,202206,0,5,8877.59,Analista de Desenvolvimento de Sistemas
943126,202206,3,35,355030,C,3292202,-1,212405,101,5,40.0,42.0,1,3,0,1,43,0,0,0,6715.42,7,0,1,202206,0,5,6715.42,Analista de Desenvolvimento de Sistemas
943128,202206,3,35,355030,J,6201501,1,212405,101,5,25.0,40.0,1,1,0,1,97,0,0,0,4000.0,4,0,1,202206,0,5,4000.0,Analista de Desenvolvimento de Sistemas
943130,202206,3,35,355030,J,6209100,-1,212405,101,5,32.0,44.0,2,3,0,1,31,0,0,0,8434.09,10,0,1,202206,0,5,8434.09,Analista de Desenvolvimento de Sistemas
943131,202206,3,35,355030,J,6201501,1,212405,101,5,45.0,44.0,1,1,0,1,97,0,0,0,2000.0,5,0,1,202206,0,5,2000.0,Analista de Desenvolvimento de Sistemas
943136,202206,3,35,355030,J,6204000,1,212405,101,4,27.0,40.0,1,1,0,1,97,0,0,0,2796.73,7,0,1,202206,0,5,2796.73,Analista de Desenvolvimento de Sistemas
943137,202206,3,35,355030,M,7490104,1,212405,101,2,21.0,44.0,1,3,0,1,97,0,0,0,6959.66,10,0,1,202206,0,5,6959.66,Analista de Desenvolvimento de Sistemas
943140,202206,3,35,355030,J,6209100,-1,212405,101,5,31.0,40.0,1,1,0,1,40,0,0,0,3935.36,7,0,1,202206,0,5,3935.36,Analista de Desenvolvimento de Sistemas
943144,202206,3,35,355030,J,6204000,-1,212405,101,5,26.0,44.0,1,1,0,1,31,0,0,9,10060.5,10,0,1,202206,0,5,10060.5,Analista de Desenvolvimento de Sistemas
943146,202206,3,35,355030,J,6201501,-1,212405,101,8,45.0,40.0,1,1,0,1,40,0,0,0,8390.0,9,0,1,202206,0,5,8390.0,Analista de Desenvolvimento de Sistemas
943150,202206,3,35,355030,J,6204000,1,212405,101,5,29.0,40.0,1,1,0,1,97,0,0,0,2122.1,8,0,1,202206,0,5,2122.1,Analista de Desenvolvimento de Sistemas
943157,202206,3,35,355030,J,6201501,-1,212405,101,3,34.0,40.0,6,3,0,1,31,0,0,0,4296.66,7,0,1,202206,0,5,4296.66,Analista de Desenvolvimento de Sistemas
943161,202206,3,35,355030,P,8532500,1,212405,101,5,23.0,44.0,2,1,0,1,97,0,0,0,12480.0,9,0,1,202206,0,5,12480.0,Analista de Desenvolvimento de Sistemas
943162,202206,3,35,355030,J,6209100,1,212405,101,8,42.0,40.0,1,1,0,1,97,0,0,0,15000.0,5,0,1,202206,0,5,15000.0,Analista de Desenvolvimento de Sistemas
943163,202206,3,35,355030,J,6319400,-1,212405,101,3,28.0,44.0,6,1,0,1,40,0,0,0,5000.0,6,0,1,202206,0,5,5000.0,Analista de Desenvolvimento de Sistemas
943164,202206,3,35,355030,J,6204000,-1,212405,101,4,33.0,40.0,2,1,0,1,31,0,0,0,2250.0,7,0,1,202206,0,5,2250.0,Analista de Desenvolvimento de Sistemas
943165,202206,3,35,355030,K,6611803,-1,212405,101,5,31.0,40.0,6,1,0,1,40,0,0,0,17482.0,10,0,1,202206,0,5,17482.0,Analista de Desenvolvimento de Sistemas
943168,202206,3,35,355030,J,6204000,1,212405,101,5,38.0,44.0,1,1,0,1,97,0,0,9,13000.0,10,0,1,202206,0,5,13000.0,Analista de Desenvolvimento de Sistemas
943170,202206,3,35,355030,N,8299702,-1,212405,101,2,25.0,40.0,3,1,0,1,40,0,0,0,11000.0,9,0,1,202206,0,5,11000.0,Analista de Desenvolvimento de Sistemas
943171,202206,3,35,355030,N,8211300,1,212405,101,6,21.0,44.0,1,1,0,1,97,0,0,0,5545.35,10,0,1,202206,0,5,5545.35,Analista de Desenvolvimento de Sistemas
943173,202206,3,35,355030,J,6202300,1,212405,101,5,22.0,40.0,1,3,0,1,97,0,0,0,4000.0,5,0,1,202206,0,5,4000.0,Analista de Desenvolvimento de Sistemas
943174,202206,3,35,355030,J,6201501,1,212405,101,5,28.0,40.0,3,1,0,1,97,0,0,0,4700.0,9,0,1,202206,0,5,4700.0,Analista de Desenvolvimento de Sistemas
943176,202206,3,35,355030,K,6431000,1,212405,101,5,58.0,36.0,6,1,0,1,97,0,0,0,7316.89,8,0,1,202206,0,5,7316.89,Analista de Desenvolvimento de Sistemas
943181,202206,3,35,355030,K,6422100,1,212405,101,5,29.0,40.0,1,3,0,1,97,0,0,0,12000.0,10,0,1,202206,0,5,12000.0,Analista de Desenvolvimento de Sistemas
943183,202206,3,35,355030,J,6201501,-1,212405,101,2,38.0,40.0,1,1,0,1,40,0,0,0,14646.0,6,0,1,202206,0,5,14646.0,Analista de Desenvolvimento de Sistemas
943194,202206,3,35,355030,J,6209100,1,212405,101,4,20.0,40.0,1,1,0,1,97,0,0,0,2111.84,5,0,1,202206,0,5,2111.84,Analista de Desenvolvimento de Sistemas
943199,202206,3,35,355030,J,6203100,-1,212405,101,3,31.0,40.0,1,1,0,1,40,0,0,0,7000.0,10,0,1,202206,0,5,7000.0,Analista de Desenvolvimento de Sistemas
943200,202206,3,35,355030,J,6201501,1,212405,101,8,40.0,40.0,1,1,0,1,97,0,0,0,13500.0,10,0,1,202206,0,5,13500.0,Analista de Desenvolvimento de Sistemas
943203,202206,3,35,355030,M,7490104,1,212405,101,4,31.0,44.0,1,1,0,1,97,0,0,0,7180.6,10,0,1,202206,0,5,7180.6,Analista de Desenvolvimento de Sistemas
943206,202206,3,35,355030,J,6204000,1,212405,101,5,59.0,44.0,1,3,0,1,97,0,0,9,7000.0,10,0,1,202206,0,5,7000.0,Analista de Desenvolvimento de Sistemas
943207,202206,3,35,355030,G,4651601,-1,212405,101,3,22.0,40.0,3,3,0,1,40,0,0,0,3000.0,4,0,1,202206,0,5,3000.0,Analista de Desenvolvimento de Sistemas
943208,202206,3,35,355030,N,8220200,-1,212405,101,5,26.0,44.0,1,1,0,1,40,0,0,0,4850.0,5,0,1,202206,0,5,4850.0,Analista de Desenvolvimento de Sistemas
943212,202206,3,35,355030,N,7740300,1,212405,101,5,25.0,42.5,2,1,0,1,97,0,0,0,6700.0,9,0,1,202206,0,5,6700.0,Analista de Desenvolvimento de Sistemas
943213,202206,3,35,355030,J,6209100,1,212405,101,5,28.0,40.0,2,3,0,1,97,0,0,0,5000.0,5,0,1,202206,0,5,5000.0,Analista de Desenvolvimento de Sistemas
943216,202206,3,35,355030,J,6311900,-1,212405,101,4,23.0,40.0,1,3,0,1,40,0,0,0,2200.0,7,0,1,202206,0,5,2200.0,Analista de Desenvolvimento de Sistemas
943217,202206,3,35,355030,J,6203100,1,212405,101,6,46.0,40.0,1,1,0,1,97,0,0,0,34500.0,4,0,1,202206,0,5,34500.0,Analista de Desenvolvimento de Sistemas
943222,202206,3,35,355030,J,6203100,-1,212405,101,5,32.0,40.0,3,1,0,1,40,0,0,0,2200.0,10,0,1,202206,0,5,2200.0,Analista de Desenvolvimento de Sistemas
943223,202206,3,35,355030,J,6204000,1,212405,101,5,34.0,44.0,1,1,0,1,97,0,0,9,8000.0,10,0,1,202206,0,5,8000.0,Analista de Desenvolvimento de Sistemas
943224,202206,3,35,355030,K,6619399,1,212405,101,4,20.0,44.0,3,1,0,1,97,0,0,0,4670.0,10,0,1,202206,0,5,4670.0,Analista de Desenvolvimento de Sistemas
943225,202206,3,35,355030,G,4789099,1,212405,101,5,54.0,44.0,6,1,0,1,97,0,0,0,14000.0,7,0,1,202206,0,5,14000.0,Analista de Desenvolvimento de Sistemas
943226,202206,3,35,355030,J,6201501,-1,212405,101,4,36.0,40.0,1,1,0,1,33,0,0,0,9000.0,8,0,1,202206,0,5,9000.0,Analista de Desenvolvimento de Sistemas
943227,202206,3,35,355030,K,6422100,1,212405,101,8,33.0,40.0,1,1,0,1,97,0,0,0,11600.0,10,0,1,202206,0,5,11600.0,Analista de Desenvolvimento de Sistemas
943229,202206,3,35,355030,J,6202300,1,212405,101,5,24.0,40.0,1,1,0,1,97,0,0,0,4000.0,7,0,1,202206,0,5,4000.0,Analista de Desenvolvimento de Sistemas
943235,202206,3,35,355030,J,6201501,1,212405,101,5,27.0,40.0,1,1,0,1,97,0,0,0,6600.0,7,0,1,202206,0,5,6600.0,Analista de Desenvolvimento de Sistemas
943239,202206,3,35,355030,N,7820500,-1,212405,106,3,32.0,40.0,1,3,0,1,43,0,0,0,5500.0,10,0,1,202206,0,5,5500.0,Analista de Desenvolvimento de Sistemas
943240,202206,3,35,355030,J,6204000,-1,212405,101,5,33.0,40.0,3,1,0,1,40,0,0,0,9000.0,5,0,1,202206,0,5,9000.0,Analista de Desenvolvimento de Sistemas
943241,202206,3,35,355030,L,6821802,-1,212405,101,3,27.0,44.0,6,1,0,1,40,0,0,0,10782.5,10,0,1,202206,0,5,10782.5,Analista de Desenvolvimento de Sistemas
943243,202206,3,35,355030,J,6201501,1,212405,101,5,27.0,40.0,1,1,0,1,97,1,0,0,3200.0,8,0,1,202206,0,5,3200.0,Analista de Desenvolvimento de Sistemas
943245,202206,3,35,355030,J,6201501,1,212405,101,5,38.0,40.0,2,1,0,1,97,0,0,0,11770.0,9,0,1,202206,0,5,11770.0,Analista de Desenvolvimento de Sistemas
943249,202206,3,35,355030,J,6209100,1,212405,101,4,25.0,44.0,1,1,0,1,97,0,0,9,9950.0,10,0,1,202206,0,5,9950.0,Analista de Desenvolvimento de Sistemas
943250,202206,3,35,355030,J,6201501,1,212405,101,5,27.0,40.0,1,1,0,1,97,0,0,0,15000.0,10,0,1,202206,0,5,15000.0,Analista de Desenvolvimento de Sistemas
943251,202206,3,35,355030,Q,8640202,-1,212405,101,4,22.0,44.0,1,1,0,1,40,0,0,0,7526.4,10,0,1,202206,0,5,7526.4,Analista de Desenvolvimento de Sistemas
943259,202206,3,35,355030,K,6612603,-1,212405,101,5,34.0,40.0,1,1,0,1,40,0,0,0,4388.0,8,0,1,202206,0,5,4388.0,Analista de Desenvolvimento de Sistemas
943260,202206,3,35,355030,N,8211300,-1,212405,101,5,52.0,44.0,3,1,0,1,40,0,0,0,9095.0,8,0,1,202206,0,5,9095.0,Analista de Desenvolvimento de Sistemas
943267,202206,3,35,355030,N,8211300,-1,212405,101,5,26.0,44.0,1,1,0,1,40,0,0,0,15673.13,10,0,1,202206,0,5,15673.13,Analista de Desenvolvimento de Sistemas
943268,202206,3,35,355030,J,5812301,-1,212405,101,5,24.0,44.0,2,3,0,1,31,0,0,9,4000.0,7,0,1,202206,0,5,4000.0,Analista de Desenvolvimento de Sistemas
943270,202206,3,35,355030,J,6204000,-1,212405,101,3,26.0,40.0,2,3,0,1,40,0,0,0,2250.0,7,0,1,202206,0,5,2250.0,Analista de Desenvolvimento de Sistemas
943274,202206,3,35,355030,J,6201501,1,212405,101,5,29.0,40.0,1,1,0,1,97,0,0,0,8000.0,10,0,1,202206,0,5,8000.0,Analista de Desenvolvimento de Sistemas
943277,202206,3,35,355030,C,2013402,1,212405,101,5,30.0,44.0,4,3,0,1,97,0,0,0,12000.0,8,0,1,202206,0,5,12000.0,Analista de Desenvolvimento de Sistemas
943280,202206,3,35,355030,J,6202300,1,212405,101,5,26.0,40.0,3,1,0,1,97,0,0,0,4000.0,7,0,1,202206,0,5,4000.0,Analista de Desenvolvimento de Sistemas
