,Unnamed: 0,competênciamov,região,uf,município,seção,subclasse,saldomovimentação,cbo2002ocupação,categoria,graudeinstrução,idade,horascontratuais,raçacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentação,tipodedeficiência,indtrabintermitente,indtrabparcial,salário,tamestabjan,indicadoraprendiz,origemdainformação,competênciadec,indicadordeforadoprazo,unidadesaláriocódigo,valorsaláriofixo,Descrição
666,2445808,202207,3,35,355030,J,6209100,1,212420,101,9,36.0,40.0,6,1,0,1,97,0,0,0,2400.0,9,0,1,202207,0,5,2400.0,Analista de Suporte Computacional
667,2445809,202207,3,35,355030,G,4651601,-1,212420,101,9,28.0,44.0,1,1,0,1,40,0,0,0,1504.0,5,0,1,202207,0,5,1504.0,Analista de Suporte Computacional
668,2445810,202207,3,35,355030,N,7733100,-1,212420,101,8,33.0,40.0,1,1,0,1,31,0,0,0,5027.0,5,0,1,202207,0,5,5027.0,Analista de Suporte Computacional
669,2445811,202207,3,35,355030,J,6209100,1,212420,101,7,34.0,36.0,2,1,0,1,97,0,0,0,2033.6,5,0,1,202207,0,5,2033.6,Analista de Suporte Computacional
670,2445813,202207,3,35,355030,G,4669999,1,212420,101,8,18.0,40.0,2,1,0,1,97,0,0,0,1510.0,7,0,1,202207,0,5,1510.0,Analista de Suporte Computacional
671,2445826,202207,3,35,355030,J,6201501,1,212420,101,9,32.0,40.0,1,1,0,1,97,0,0,0,3080.0,9,0,1,202207,0,5,3080.0,Analista de Suporte Computacional
672,2445834,202207,3,35,355030,J,6203100,-1,212420,101,7,39.0,44.0,1,1,0,1,31,0,0,9,4034.0,5,0,1,202207,0,5,4034.0,Analista de Suporte Computacional
673,2445835,202207,3,35,355030,J,6204000,-1,212420,101,9,38.0,40.0,1,1,0,1,31,0,0,0,8812.8,5,0,1,202207,0,5,8812.8,Analista de Suporte Computacional
674,2445837,202207,3,35,355030,N,8220200,-1,212420,101,9,43.0,44.0,1,1,0,1,31,0,0,0,2457.0,5,0,1,202207,0,5,2457.0,Analista de Suporte Computacional
675,2445842,202207,3,35,355030,M,7490104,-1,212420,101,8,26.0,40.0,3,1,0,1,31,0,0,0,6000.0,7,0,1,202207,0,5,6000.0,Analista de Suporte Computacional
676,2445846,202207,3,35,355030,G,4693100,1,212420,101,7,47.0,44.0,6,1,0,1,97,0,0,0,3211.0,7,0,1,202207,0,5,3211.0,Analista de Suporte Computacional
677,2445848,202207,3,35,355030,J,6204000,-1,212420,101,9,24.0,40.0,1,1,0,1,40,0,0,0,2348.16,10,0,1,202207,0,5,2348.16,Analista de Suporte Computacional
678,2445854,202207,3,35,355030,J,6201501,-1,212420,101,7,27.0,40.0,1,1,0,1,31,0,0,0,2200.0,4,0,1,202207,0,5,2200.0,Analista de Suporte Computacional
679,2445856,202207,3,35,355030,K,6422100,1,212420,101,9,27.0,40.0,2,1,0,1,97,0,0,0,8333.34,9,0,1,202207,0,5,8333.34,Analista de Suporte Computacional
680,2445858,202207,3,35,355030,G,4751201,-1,212420,101,80,40.0,44.0,4,1,0,1,40,0,0,0,10560.0,10,0,1,202207,0,5,10560.0,Analista de Suporte Computacional
681,2445871,202207,3,35,355030,J,6209100,-1,212420,101,8,23.0,40.0,3,1,0,1,40,0,0,0,2262.0,1,0,1,202207,0,5,2262.0,Analista de Suporte Computacional
682,2445874,202207,3,35,355030,M,7490104,1,212420,101,7,24.0,44.0,6,1,0,1,97,0,0,0,1804.5,1,0,1,202207,0,5,1804.5,Analista de Suporte Computacional
683,2445876,202207,3,35,355030,J,6311900,-1,212420,101,9,23.0,40.0,1,1,0,1,31,0,0,0,2275.0,6,0,1,202207,0,5,2275.0,Analista de Suporte Computacional
684,2445890,202207,3,35,355030,J,6311900,1,212420,101,9,34.0,44.0,1,1,0,1,97,0,0,0,3286.0,9,0,1,202207,0,5,3286.0,Analista de Suporte Computacional
685,2445892,202207,3,35,355030,J,6209100,1,212420,101,9,25.0,40.0,1,1,0,1,97,0,0,0,2640.0,6,0,1,202207,0,5,2640.0,Analista de Suporte Computacional
686,2445899,202207,3,35,355030,J,6204000,1,212420,101,9,23.0,40.0,1,1,0,1,97,0,0,0,2300.0,7,0,1,202207,0,5,2300.0,Analista de Suporte Computacional
687,2445907,202207,3,35,355030,M,7020400,-1,212420,101,9,41.0,30.0,1,1,0,1,31,0,0,0,2705.22,10,0,1,202207,0,5,2705.22,Analista de Suporte Computacional
688,2445910,202207,3,35,355030,N,8211300,-1,212420,101,9,35.0,44.0,3,1,0,1,40,0,0,0,12625.81,10,0,1,202207,0,5,12625.81,Analista de Suporte Computacional
689,2445913,202207,3,35,355030,J,6201501,1,212420,101,9,29.0,40.0,3,1,0,1,97,0,0,0,4829.65,8,0,1,202207,0,5,4829.65,Analista de Suporte Computacional
690,2445915,202207,3,35,355030,N,7911200,-1,212420,101,9,31.0,44.0,1,1,0,1,40,0,0,9,5826.77,8,0,1,202207,0,5,5826.77,Analista de Suporte Computacional
691,2445916,202207,3,35,355030,C,2651500,1,212420,101,9,24.0,44.0,3,1,0,1,97,0,0,0,2362.25,6,0,1,202207,0,5,2362.25,Analista de Suporte Computacional
692,2445917,202207,3,35,355030,J,6201501,1,212420,101,80,47.0,40.0,3,3,0,1,97,0,0,0,2542.11,6,0,1,202207,0,5,2542.11,Analista de Suporte Computacional
693,2445920,202207,3,35,355030,J,6209100,1,212420,101,9,31.0,40.0,1,1,0,1,97,0,0,0,3200.0,5,0,1,202207,0,5,3200.0,Analista de Suporte Computacional
694,2445923,202207,3,35,355030,P,8599603,-1,212420,101,7,28.0,44.0,1,1,0,1,31,0,0,0,2429.09,4,0,1,202207,0,5,2429.09,Analista de Suporte Computacional
695,2445924,202207,3,35,355030,C,2622100,-1,212420,101,7,35.0,44.0,1,1,0,1,40,0,0,0,3500.0,5,0,1,202207,0,5,3500.0,Analista de Suporte Computacional
696,2445926,202207,3,35,355030,K,6462000,-1,212420,101,9,53.0,44.0,1,3,0,1,31,0,0,0,5781.6,6,0,1,202207,0,5,5781.6,Analista de Suporte Computacional
697,2445927,202207,3,35,355030,J,6209100,1,212420,101,9,23.0,40.0,3,3,0,1,97,0,0,0,9000.0,10,0,1,202207,0,5,9000.0,Analista de Suporte Computacional
698,2445930,202207,3,35,355030,J,6209100,-1,212420,101,9,29.0,44.0,3,3,0,1,31,0,0,0,10700.29,10,0,1,202207,0,5,10700.29,Analista de Suporte Computacional
699,2445938,202207,3,35,355030,J,6203100,1,212420,101,7,43.0,40.0,1,1,0,1,97,0,0,0,5000.0,8,0,1,202207,0,5,5000.0,Analista de Suporte Computacional
700,2445939,202207,3,35,355030,G,4633801,1,212420,101,9,26.0,44.0,2,1,0,1,97,0,0,0,3500.0,9,0,1,202207,0,5,3500.0,Analista de Suporte Computacional
701,2445944,202207,3,35,355030,J,6311900,1,212420,101,8,19.0,44.0,2,1,0,1,97,0,0,0,3286.0,9,0,1,202207,0,5,3286.0,Analista de Suporte Computacional
702,2445949,202207,3,35,355030,J,6201501,1,212420,101,7,50.0,24.0,1,1,0,1,97,0,0,0,11000.0,8,0,1,202207,0,5,11000.0,Analista de Suporte Computacional
703,2445952,202207,3,35,355030,Q,8630599,1,212420,101,9,23.0,44.0,1,1,0,1,97,0,0,0,5360.0,7,0,1,202207,0,5,5360.0,Analista de Suporte Computacional
704,2445955,202207,3,35,355030,J,6204000,-1,212420,101,7,33.0,40.0,3,1,0,1,31,0,0,0,2033.6,10,0,1,202207,0,5,2033.6,Analista de Suporte Computacional
